"","Product Line","Date","Cycle Time Hrs","Yield","Supplier Quality","Units per Day","Capacity Utilization","Overall Equipment Effectiveness","Health and Safety Incident Rate","Environmental Incident Rate","Downtime Rate","Time to Innovate Days","Cost Per Unit USD","Energy Cost Per Unit USD","Customer Fill Rate"
523,product line 433,2016-07-03 14:16:22,44.2066065683072,0.798699019838186,0.852050117251114,404,0.769931206416406,0.85761143515534,0.0127982347459638,0.00826729287352073,0.00421663645587599,31.4138075479949,32.2391614112147,3.52057077435062,0.876037205592232
524,product line 338,2016-06-14 11:48:40,55.3470625828375,0.761889317243898,0.851298945204744,207,0.877085109111308,0.816149039228535,0.00655317403825538,0.0152674878267792,0.00403055265649185,37.8509729650923,29.0379215453241,2.66229681003991,0.895772243595104
525,product line 461,2016-05-02 21:06:19,48.9793544524865,0.737277767423228,0.820010866375676,265,0.777116554967801,0.928582847633464,0.00694442594031407,0.011263094514005,0.00353935917785863,35.6533813406416,31.1204135633968,3.06569612838355,0.906088543513113
526,product line 589,2016-06-03 14:51:39,61.9144100104957,0.767705104014588,0.805802887706958,303,0.795160396928442,0.827360383449229,0.0112282511225371,0.00895566060631577,0.00534820003130478,36.1412223787975,28.3933006106997,2.90596660582645,0.899859212784231
527,product line 492,2016-06-01 23:54:41,48.3699423412561,0.796001341817473,0.868743569981744,335,0.801119936511637,0.780497763785213,0.011207014587444,0.0071096067749603,0.0046406601461638,37.1689911023301,34.0208075068228,2.65969264685746,0.853720278040016
528,product line 368,2016-06-05 13:19:46,48.8110540247812,0.82330284730184,0.862123643607912,235,0.805016324024786,0.766847362297112,0.00999985520624864,0.0122612118371409,0.00443666835814557,35.2713512656447,30.3198506362997,3.15853567854223,0.86855012041453
529,product line 351,2016-04-22 23:45:43,56.5469599503133,0.776662978683523,0.840584600056558,281,0.802402474002698,0.866476836228402,0.00870631431456749,0.0108921745529683,0.00335763658219173,39.5645827512048,36.6631505747332,3.03388640316061,0.893421803740566
530,product line 383,2016-06-15 14:37:48,56.7657443987904,0.876180871347871,0.933448452270105,263,0.755711059923979,0.782429348885848,0.00788586340077205,0.0142037623705199,0.00427440351080706,24.3752036612942,28.8505597858001,3.07141926074752,0.893358417969726
531,product line 630,2016-07-11 18:26:36,58.6897456951094,0.753531186010252,0.826727738183582,261,0.822997836407588,0.798204915496045,0.0104969937523926,0.00769052657783434,0.00564553606555884,23.8240247841566,27.0516854017239,3.15989841950431,0.888402555875497
532,product line 508,2016-07-22 17:49:56,45.6815743617405,0.713309891298701,0.804920373964576,233,0.843903413734244,0.842641880538411,0.00844986501419997,0.0124220826874628,0.00393345554624493,39.7105642582934,28.6222664384906,3.06232010883118,0.853426795375517
533,product line 548,2016-07-04 19:19:36,52.8910371198428,0.795697923159723,0.851265834543926,277,0.818958347671258,0.762420956643393,0.0111079297981593,0.0101842928864756,0.00524930357458433,38.0310135594527,30.486089113161,2.76962810082303,0.855229079403037
534,product line 479,2016-05-15 17:41:22,53.7709582790002,0.738038967299418,0.830802790447162,159,0.81173479834455,0.856905375527022,0.00596407775516278,0.0106791823436628,0.00407937645672836,24.2943812466344,29.3143753666166,3.28110103777591,0.902206941132318
535,product line 429,2016-07-04 07:57:07,46.686302999773,0.823518850740476,0.839512145840151,221,0.762996745224154,0.795691291265844,0.0112437032786666,0.0116612708882517,0.00464871528001408,23.8408690888598,27.2948713157822,4.11143231383488,0.876037234091562
536,product line 440,2016-06-14 16:25:22,60.4202189963957,0.772027457802141,0.827288139982007,181,0.823179729798181,0.761581555923369,0.00795873048316306,0.0127448781228451,0.00434216695356159,31.7526314822818,24.7326792570081,3.01026020714643,0.882860501191705
537,product line 488,2016-05-07 12:55:25,57.4516920862633,0.771214822546933,0.852652259731969,335,0.787737513800052,0.818163733693679,0.0100011878441297,0.00613956581873888,0.00403627331611177,33.7183176103994,34.4200748708976,2.7294701955538,0.876909481824446
538,product line 585,2016-07-04 08:38:26,58.6040113594237,0.791649041021808,0.863144023886623,187,0.859339787005251,0.766507653059553,0.00808038927472079,0.013368465018793,0.00626869186168747,32.2291964632295,25.7743494253613,2.45228762190061,0.896100993255324
539,product line 256,2016-04-12 12:29:52,51.7868323419945,0.812593693246923,0.884698646694459,199,0.825779657434342,0.771150119907038,0.00754145671427334,0.0109194817985204,0.00349094437376009,33.8830317094822,35.952772729576,2.91943266772006,0.875273593305478
540,product line 427,2016-07-10 20:45:18,44.8024803658359,0.827918819511477,0.86886236436996,238,0.781961012783882,0.774745139262979,0.00996115493734988,0.0144411689347974,0.00402847891094464,40.9919197785516,31.1727300440097,3.1965815977367,0.835414324510736
541,product line 612,2016-06-24 18:00:09,56.1096566973549,0.755678401872373,0.82132126041692,303,0.838974794735862,0.821473118300142,0.011948152498876,0.00740405199173026,0.00562955075783751,35.9340367796392,33.8832799173853,2.9331049864618,0.876847953230152
542,product line 524,2016-09-03 07:44:42,53.4369236219533,0.745624512040602,0.835541508763128,246,0.911551631597504,0.775700945101652,0.0101528561534566,0.0117721016652978,0.00606275444016601,25.2862067580001,23.4960623106368,3.03927441072389,0.892636719144986
543,product line 398,2016-05-18 23:05:54,48.447309619983,0.781044430248708,0.848868020007142,181,0.824424939340117,0.794691003128424,0.00744562947480733,0.0114760650814306,0.00473974456628328,26.7622834147826,26.0003081333825,3.06076035964904,0.900184145021933
544,product line 454,2016-06-07 02:34:17,37.9991409043097,0.742726769082243,0.859326450029228,213,0.864996291356238,0.81875195943802,0.00757364136763075,0.00836088910310575,0.00516077259104891,22.8779910912671,28.4026229186344,2.94102166594043,0.890611529047389
545,product line 610,2016-05-02 01:48:31,47.1514424654927,0.781529943419244,0.813248223306178,229,0.816428180907178,0.768725984946234,0.0117194456700382,0.00634584300617715,0.00660893759656347,35.5570448308546,28.9442359820863,2.73291675179382,0.883382290524819
546,product line 409,2016-06-27 00:04:59,52.6214785162447,0.767251266839069,0.874219542991773,181,0.847547660055757,0.80754053609271,0.00685708771451334,0.0117976563983225,0.00390038276758041,24.7133327165081,32.7406573922154,3.28435733400757,0.873735883152002
547,product line 367,2016-04-29 23:49:42,58.9784566121236,0.882273756637937,0.90656069606195,255,0.727538711578927,0.799390620958818,0.00884969608604462,0.0126420062826991,0.00424463141109424,26.5249819652953,31.1709887476138,3.28848974492146,0.90552916431945
548,product line 568,2016-05-22 09:19:53,64.2065084826875,0.853021956766266,0.910199611185121,188,0.698749525132124,0.817034695964169,0.00706127243395408,0.0129390188605167,0.00334742283221862,31.9537947734529,39.0861635329944,3.29460732273819,0.847701962362787
549,product line 581,2016-08-10 14:25:46,49.7910696023777,0.792141219590407,0.842980241174876,330,0.775213021238267,0.803993266819594,0.0127520422739264,0.00821358689716241,0.00508288134211198,24.6542244158477,28.1661807425454,3.67053901434584,0.862903702913627
550,product line 428,2016-04-07 12:09:47,34.2736227346633,0.799695796735596,0.862043005169177,254,0.798294635441171,0.801911470029975,0.00975949753397013,0.00810087750934221,0.00466449902489949,43.3012030601924,36.0400005606342,2.58950374736122,0.853462595592759
551,product line 458,2016-06-05 13:50:33,42.3966697870949,0.862634562099908,0.852910175271326,284,0.730616753751286,0.752243236785123,0.0131274333751648,0.0101662783238261,0.00507178404537935,35.6736717319992,28.46490926338,3.46584302116836,0.853379929137473
552,product line 307,2016-05-06 09:20:22,48.5312726815425,0.810167235567356,0.893597878486238,180,0.876031175185578,0.776730995034497,0.00712623456714769,0.0120214389846773,0.00519559802960017,26.7903973484969,30.6184196708527,2.74746553809754,0.911893994187667
553,product line 600,2016-07-27 01:06:24,47.5658958995351,0.730014069490962,0.7804504680281,335,0.789275919241247,0.855078657728493,0.0119777143975805,0.0096079904136322,0.00463297718517699,39.0664506549264,25.9581889128443,3.26930640974886,0.86406994404864
554,product line 526,2016-05-12 12:18:25,68.1515059324874,0.804368062010271,0.856145925591208,235,0.759569905061581,0.836420844650206,0.00883003200053502,0.0102239036257602,0.00409310325921136,29.8738274280154,36.0009456363916,3.30623808166931,0.890753373907753
555,product line 470,2016-04-03 23:03:56,48.1313916012343,0.78043480254553,0.872257077134466,236,0.797869158539602,0.81317878810817,0.00710629156327768,0.00810873954538444,0.00451226291086387,33.5581558863642,32.5948324772554,2.39650220106227,0.885933629793076
556,product line 380,2016-07-22 16:41:39,25.7807168461425,0.821511606115601,0.858367731100061,339,0.821495362846113,0.824464918722909,0.0122708815160432,0.0127349680103782,0.00594598767325542,33.3157671079585,22.8503203122936,3.21973746256923,0.893156194805282
557,product line 398,2016-07-03 10:25:24,51.8854450043194,0.774431724058189,0.809234657142368,381,0.827926534782898,0.858659174706756,0.014110792169932,0.0084848454655333,0.00466840677799648,34.0423639668521,33.5875355475889,3.71254711409566,0.89477954977894
558,product line 329,2016-06-25 19:30:13,47.2860979303923,0.8276075742724,0.871305939624382,300,0.794203973766133,0.780494037908428,0.0115046483864473,0.0107307750294166,0.0039243071380341,31.4835026763525,32.6898311653051,3.54455047903545,0.86032525809816
559,product line 537,2016-09-04 10:37:54,31.2575218539527,0.787518021936568,0.86113463561807,300,0.825603887621675,0.781398699190313,0.0117104027082848,0.0104070603606394,0.00576927583600354,26.7156358707171,23.497716731301,3.30198064641397,0.852480477277905
560,product line 504,2016-07-03 20:01:23,50.2358740725412,0.723198460374041,0.84043407401781,212,0.878673235932172,0.820075734388754,0.00740290039046263,0.0113141616663254,0.00434585207369217,36.6669850042687,32.3773959296854,2.69014565408153,0.861610818623622
561,product line 574,2016-06-27 16:35:47,58.1551664418917,0.763311683042027,0.873361749939459,150,0.839902260360958,0.819540562090652,0.0063289078086329,0.0106292066866714,0.00525496026878203,16.0879264252604,29.7949133775613,3.22482760804862,0.901586882339467
562,product line 538,2016-06-08 06:57:01,51.2060123932681,0.824175901208869,0.843757702176307,261,0.813647163915009,0.760170897689536,0.0128953726668624,0.00889254269101458,0.00617403485374703,35.4714624252365,32.045906372493,3.09298631760734,0.873547445939341
563,product line 391,2016-08-15 05:35:15,45.3894861140336,0.845313355842342,0.88298327257681,329,0.810369341659782,0.774978320027478,0.0127342528572886,0.0116360405038201,0.00540650951171726,22.5708223319584,26.2021073817485,3.68125465554639,0.885466817751197
564,product line 567,2016-07-12 05:33:13,50.7421858749567,0.754384523005235,0.806174234777832,319,0.77628116362533,0.805764494108254,0.0122901028779301,0.0081137003542893,0.00390350870518488,40.6954310734831,32.3806513363127,3.30088173224213,0.828670152856648
565,product line 594,2016-06-10 23:08:43,57.6447229409923,0.725722675478989,0.850036863299918,338,0.809325501740126,0.850650275286378,0.00876213537032794,0.00538888548150861,0.00427809080128555,27.0272850486037,32.2069182054463,2.67814755953002,0.882954668634589
566,product line 414,2016-07-12 16:54:27,58.2895685151307,0.833199168761278,0.882389639588333,241,0.845070920498448,0.720603439622054,0.0113276645913156,0.0110971609153503,0.00506380877669301,29.6034390353287,32.9371311151096,3.23747312342892,0.861824388282748
567,product line 373,2016-06-02 15:23:02,36.4292552249808,0.772798263116419,0.820620682633979,261,0.820233597105062,0.818627447658455,0.0109746841512134,0.00917747376169492,0.00476083574552424,30.8569698321771,28.1361383426475,3.49284042734516,0.882843121975086
568,product line 523,2016-05-21 07:47:03,54.3186543401347,0.809718960379638,0.859359628771058,314,0.778367760476812,0.798932377368078,0.0118753605376914,0.00621298742465218,0.005083504186677,29.1540755917254,34.3135311822933,3.16312510792451,0.879012019150476
569,product line 448,2016-05-21 15:55:45,50.9105740336951,0.83895344280586,0.870672822977451,240,0.72318600126618,0.76809747384182,0.0106778446308243,0.00939860150528004,0.0033621076651877,34.8991347026491,37.0964857741996,3.56575437222495,0.826292696888408
570,product line 382,2016-05-10 07:04:29,54.148032468526,0.809167251326643,0.876515124354026,226,0.823770316029707,0.767917735759379,0.00853399765321305,0.0105798244620602,0.00447498624835456,32.8077565465959,32.3389021053786,2.77606883521882,0.881080696812574
571,product line 508,2016-05-03 23:06:15,46.7789407209971,0.74882211091578,0.825503030266328,215,0.813407751931506,0.859931765274616,0.00796156741249304,0.00981063247287736,0.0046894348492925,35.3610422475794,31.7993460072018,2.90353265238873,0.890647831649281
572,product line 457,2016-06-12 05:11:56,57.4430091583615,0.759259764786438,0.815495278695622,272,0.81492611669274,0.814757103307946,0.00977809403632066,0.0109502044739371,0.00413794380629791,37.8301696452139,29.2615166941256,3.01021167027573,0.879471576281129
573,product line 426,2016-04-17 17:08:42,53.4003009261705,0.784352968626987,0.867413471414755,188,0.756591479502641,0.819756279593806,0.00649083576418869,0.00987290734656086,0.00281130650058502,32.8873605988877,36.7098983888932,3.13168601180951,0.854745968215461
574,product line 391,2016-05-21 16:45:36,60.2917669653331,0.865664262856185,0.880100696012396,213,0.793221933051447,0.74900957610838,0.0114250577425374,0.0108995148677148,0.00487896549121833,29.8449432859863,36.7365040432094,3.56392634018013,0.875956769052203
575,product line 634,2016-07-23 23:07:10,39.0375983544956,0.801303493206248,0.813597357134581,352,0.732999674403978,0.775926715068187,0.0152705678494215,0.00740286063758175,0.00474602828429052,45.3782994635622,32.3587783682408,3.41667807534985,0.799250336347524
576,product line 445,2016-06-20 00:59:39,32.1960203039448,0.842975534145354,0.848204856213183,306,0.770138407267912,0.777352068950117,0.0140842641779712,0.00933122221784154,0.00546806238205137,36.9442627049271,30.5545304387238,3.52517012762816,0.849967709893845
577,product line 431,2016-05-27 09:23:46,53.5563321781222,0.762494093851022,0.837750227108403,184,0.863075127679672,0.814293386900441,0.00694777812614165,0.014205283412467,0.00478478046965447,39.9933672063735,28.794737521248,2.53260727669724,0.895564728733126
578,product line 429,2016-03-23 05:11:40,54.1925948987191,0.858983319069863,0.884269101415291,187,0.744486903683131,0.769383387167399,0.0093048262929864,0.0090161540979053,0.00458495739274512,30.4994600568344,36.4386034114773,3.20705271004457,0.877342114400955
579,product line 602,2016-08-15 10:20:28,38.6303200263362,0.810222387208839,0.87098658314016,254,0.871447666084078,0.713122808631636,0.0124703045389647,0.00953888350018585,0.00729801873894357,30.1761592831554,25.6780212522494,2.76313594480567,0.855955625325469
580,product line 511,2016-03-19 22:45:43,69.9375759160361,0.742058673195304,0.84174763834914,153,0.809953610847325,0.843304862042395,0.0052096380399303,0.00990783278145283,0.00311543351656326,41.6081954784544,42.0539893860208,2.52546341660814,0.871801084242914
581,product line 530,2016-06-16 02:32:15,36.4748660530749,0.808853366831224,0.83050789463357,336,0.752850136857975,0.776900484529121,0.0142375589585033,0.00536416993558064,0.00538719360225683,30.5965877883478,28.5289324558138,3.5123618108776,0.851657018176216
582,product line 337,2016-05-13 08:43:48,68.6086641235732,0.826201860890068,0.868133939178707,239,0.803139087836422,0.78957434190288,0.00901230006077779,0.0131354078658677,0.0034926954794046,38.1622714567243,36.7707098009639,3.08608832164644,0.882091680729962
583,product line 456,2016-06-01 19:30:31,38.618093442851,0.727859012540851,0.762130721773408,201,0.808187899687338,0.804207133902543,0.0108487387465074,0.00977468102990691,0.00391727372504125,44.6850881623664,29.4668542356205,3.44008785654393,0.835580235898807
584,product line 565,2016-08-02 13:57:15,62.5180861193562,0.752296846240266,0.825053180917609,216,0.781265689083845,0.853337172329894,0.00703348564323242,0.0154861259721278,0.00369149358263543,32.4732232428312,25.3902775968595,3.28740146999805,0.878209701053435
585,product line 530,2016-08-19 04:02:09,40.486989054169,0.787702969264716,0.860060590338163,166,0.826600300294801,0.739168110885968,0.00965249490203673,0.0122854604448117,0.00476047499751473,30.5846306792821,29.1822800692399,3.44983246249411,0.817783615392341
586,product line 589,2016-08-09 22:11:58,52.6493748677197,0.766240976715084,0.832332177046918,273,0.796200326120529,0.804287498003311,0.00969942459109107,0.0127931254311461,0.00454780399834,37.3553596257197,25.800247707985,2.96728313033837,0.853036387061392
587,product line 478,2016-04-05 23:02:25,57.6371982421496,0.78132969432208,0.860518026303117,308,0.798877969813047,0.818610188537761,0.00913338174891878,0.00729558456452713,0.00417834001746466,41.9034765194361,37.588867383023,2.29466249072923,0.876993902465751
588,product line 576,2016-07-13 20:34:01,61.4718912549793,0.746069214189654,0.83792009437324,287,0.795731441626969,0.901081100757898,0.0082257822389559,0.0110992189121899,0.00440093592702907,23.572530525893,29.040206077972,3.37848818459721,0.912205911215621
589,product line 426,2016-08-17 22:59:25,44.7571831988627,0.819913622736134,0.847931309185416,330,0.774686948033892,0.80385991446157,0.0126627393440845,0.012639898654296,0.0043589627319531,31.992249395659,27.1778689707247,3.78615203015441,0.858194237230782
590,product line 454,2016-07-29 01:11:46,44.7876451137155,0.774178220165767,0.844184020265004,265,0.83229727494157,0.817403304437229,0.00956064332762685,0.0134545209952302,0.00461544067911519,35.3499344685062,27.0823277522642,3.11769765912186,0.86957711575305
591,product line 289,2016-06-26 21:29:59,33.6422019037808,0.834976249616905,0.825178604334774,246,0.774869620471135,0.747582099947795,0.0128792429014545,0.0122089497081,0.00435376779904026,34.5002073060316,25.1154457876018,3.95107122748134,0.850329683959361
592,product line 505,2016-08-13 10:49:11,49.3407964341642,0.707751966353817,0.791058711730644,246,0.840673496319215,0.835060355213741,0.00872641129219252,0.0133051930590564,0.00385991880778863,37.8650756402434,24.3563516344378,3.17761340185921,0.859478628281584
593,product line 452,2016-05-16 17:01:18,45.5889685846574,0.788030519364383,0.878044584816458,292,0.814500000586609,0.81460396378248,0.00966088827707378,0.00608428732429854,0.00511892660808045,21.4687026818161,31.5567885072059,3.03728300504895,0.898267132580499
594,product line 532,2016-06-23 20:23:59,52.1211005070713,0.889742828442232,0.87933798964525,323,0.723579584594481,0.755318664890009,0.0146292120988158,0.0098795749799426,0.00507033819072755,39.2386000958438,36.940718144802,3.49577986461543,0.834562519367939
595,product line 350,2016-06-10 13:46:09,41.4341529963984,0.836781145716505,0.900732601468913,235,0.843319438911801,0.758038724291539,0.00904364928338382,0.0126340454121396,0.00544685657993949,30.1180478612001,27.8484993918487,2.78131444688966,0.888480892954969
596,product line 420,2016-05-03 13:26:25,63.8978002301299,0.769171297867021,0.857845006426223,172,0.832966366787422,0.826242338138935,0.00569735080797115,0.0134498052156463,0.00360113768774409,38.600381006107,35.4718242973888,2.6481453378913,0.886098246022786
597,product line 339,2016-07-16 00:24:37,43.7752673082892,0.768333633319573,0.820397023662901,180,0.838717567743067,0.798481556464004,0.00883985289995086,0.0149721318120571,0.00383534164752748,34.8833759615838,26.7762028525634,3.60152745305455,0.86258755956796
598,product line 690,2016-05-15 15:53:49,61.0571489941851,0.774941053832133,0.849758128073428,249,0.779579520075763,0.804083469350279,0.00919801329528773,0.00766499722806886,0.00501558635652845,38.6660258390733,35.5999378568931,2.47019039064268,0.858493094854212
599,product line 556,2016-08-20 19:50:15,39.7902924483068,0.789925876055441,0.829782697006,259,0.851901656525051,0.746375832470899,0.0128841466546561,0.0108343665900446,0.00644703391485508,33.0501854196367,24.1695760135979,3.20175440874258,0.857013271313448
600,product line 421,2016-06-01 14:44:01,35.2402417204936,0.819883046372473,0.871427495550496,211,0.862568695826146,0.746991371558253,0.0115791424625032,0.00792936238719865,0.00652810275669454,24.91986284669,30.7547219215641,3.23798240531169,0.882746268926264
601,product line 333,2016-04-02 12:21:46,52.2438816138638,0.853880418981584,0.828494574578606,255,0.805442983974627,0.767718200896239,0.0131791436487088,0.0101870357299625,0.00564236134761448,41.5945907477263,33.2761691649616,3.17786688708861,0.902598433711736
602,product line 403,2016-04-28 01:33:51,51.8312158646624,0.791061162048552,0.822217426639668,240,0.81091593219371,0.862437605900027,0.00926603342346177,0.0118525903412406,0.00537265735106025,30.8943979783725,26.9466674200651,3.18514495539525,0.94081119102774
603,product line 529,2016-06-12 06:29:28,64.9258607123038,0.845486648957009,0.863575042678515,224,0.79478555101196,0.784448199081472,0.0106759060853801,0.011682359156655,0.00622460234793146,22.6922241253744,27.8639720811269,3.36931484169121,0.922827274624699
604,product line 514,2016-05-15 14:06:22,43.4377377464369,0.818770915781911,0.878471361754469,186,0.831534258947822,0.758389930458069,0.00895043931036397,0.0110298856876641,0.00597034056594661,37.5538065589751,31.5885545299281,2.47219304726127,0.869392234822614
605,product line 530,2016-06-09 21:10:44,57.4149805547598,0.860220407465287,0.888758638803087,332,0.758857491527714,0.800706848105415,0.0131359929067646,0.00704957137642747,0.00576184380883498,21.2312258891394,34.5381483699126,3.57941639889661,0.897163551106672
606,product line 505,2016-06-11 07:40:37,66.5550643265556,0.801484712004752,0.859809880729814,237,0.820638591092064,0.773164905798144,0.00920751098467849,0.0102739568954021,0.0054253301358013,23.4483589166653,27.1607202501475,2.98024482826985,0.911825212321523
607,product line 589,2016-08-25 04:48:08,32.3754330274029,0.795818395181826,0.867165567624512,324,0.87088025454754,0.759342475006619,0.0125220142989015,0.00858209340607454,0.00796030866343976,20.2511224970951,17.7119140390723,2.794870291444,0.902580910975296
608,product line 439,2016-08-29 13:08:09,57.3905357081024,0.786014669385383,0.842968158835118,263,0.884379363245885,0.760604398966645,0.0123644074280256,0.0109752599581347,0.00549442214776376,23.2437307961975,28.861146665881,3.70386211315404,0.882119216732441
609,product line 496,2016-04-20 05:47:09,64.5273784901048,0.793141119975074,0.861318553297074,179,0.793983458282348,0.800221194533641,0.00659490664347314,0.0107168620756497,0.00467845695485231,27.9213321827431,29.9606429002043,2.74686267870204,0.908437776587204
610,product line 479,2016-04-13 18:05:38,50.8169391799857,0.839925925295931,0.889226975536738,217,0.809395643433393,0.771301881000253,0.00910204149808187,0.00999473949007456,0.0058519753271982,34.9704904403145,33.3327015527219,2.475125718197,0.893285509053097
611,product line 418,2016-04-14 04:25:00,43.445511561757,0.821112226958846,0.859113726886223,300,0.768193013067396,0.764879262700647,0.011399042290554,0.00631830485062314,0.00473912973533913,35.3708541676621,31.9480448666134,2.85129195571931,0.866729561501722
612,product line 612,2016-05-23 19:33:03,76.1147730846977,0.737891038953279,0.817796024781376,251,0.808828129742578,0.820211404596332,0.00810427928442663,0.010590673474415,0.00364062659074052,47.3666006417497,36.7221213827445,2.36028544263071,0.860134937480626
613,product line 710,2016-07-21 23:31:43,55.9076742256658,0.774617256028213,0.837352348483628,315,0.800679800263898,0.785342973229941,0.012796522253973,0.00647897903493683,0.00567421714726124,34.0128352171272,33.3599497130301,3.00750592636906,0.845698548940145
614,product line 452,2016-05-18 18:24:22,63.5282208837212,0.720723272149412,0.833570505019243,221,0.793423771175854,0.855106325227652,0.0061892820118029,0.00808216349292945,0.00275641101362376,21.3981579659281,32.1645391754712,3.38960356937852,0.889465361340678
615,product line 629,2016-04-27 02:48:17,55.1602984698821,0.740653902197899,0.767078537205042,283,0.700153513166646,0.900066435044399,0.0104352463064132,0.00819446096245745,0.0034480028296009,44.2777714799906,33.3907938483589,3.37552950546492,0.862390540986117
616,product line 511,2016-05-17 19:40:38,50.9940300019268,0.813336751799829,0.882618019036332,250,0.759929639680087,0.780356217105924,0.00802086279530917,0.0106718193835105,0.00426680046915351,36.2718152711088,30.3565169897342,2.54421479257049,0.858956672564652
617,product line 402,2016-05-16 18:40:42,49.9859295946469,0.816733203466121,0.857191321592807,297,0.797234344352406,0.780065898607915,0.0110131120372668,0.00968968322689406,0.00461165103200382,38.1876607414913,31.9483235009059,2.8741757956097,0.873474313812
618,product line 555,2016-06-22 05:05:40,36.2244757119177,0.804716846539624,0.867749021880887,266,0.846223785365287,0.748931510475527,0.0127013652184563,0.00601359280179184,0.00659143096128886,29.6909766069621,32.6314580608901,2.98568025804498,0.855596428362585
619,product line 420,2016-06-05 14:52:10,51.4243254600102,0.853321741162361,0.887239321751724,256,0.68867697448777,0.806116219015027,0.00944856035486881,0.0122540076494345,0.00268466711648857,33.2357889941475,35.3105788161932,3.72488646313619,0.834754823550029
620,product line 515,2016-06-16 07:14:59,50.5958586525823,0.768027839560853,0.81998448930258,255,0.776044884127602,0.894981040324317,0.0083632463377793,0.0130873262675946,0.00482976212111492,28.8152473190355,24.0677361649886,3.34831613230381,0.921667017610748
621,product line 454,2016-06-23 20:37:33,34.9475183411957,0.873664846620517,0.881617454770754,199,0.81583635853137,0.692396305028598,0.013394335619919,0.00907289304145791,0.00684645672571917,24.6693418117555,28.8376336255606,3.56907409964855,0.859421306692039
622,product line 401,2016-05-08 05:27:13,52.0069442386574,0.830283122599622,0.891947462126936,220,0.791303421648816,0.782915616090674,0.00855120316528174,0.00979678956994738,0.00475523832296244,23.1066161365041,31.3793977002634,3.17337504434028,0.895328678917457
623,product line 453,2016-07-09 19:53:09,40.7691431842325,0.791941166791105,0.84131818232752,350,0.824263594593501,0.811057415960005,0.0136586989009441,0.00764031246477656,0.0052644198589093,32.2997212936288,32.3391182893373,3.44229439866703,0.868123980216004
624,product line 575,2016-05-27 04:57:50,57.7666383549857,0.724703957262691,0.800976898700271,348,0.705832694317266,0.90016248032287,0.00904348744375843,0.00850967586314271,0.00198725016546274,44.7075263757663,34.8504997160983,3.09037089989011,0.839303706068095
625,product line 598,2016-05-21 06:07:06,43.7618066419794,0.827987158575588,0.891288076749414,259,0.835869955408618,0.780284014599489,0.0105085004941542,0.00787431925719277,0.00758350838711099,26.1212486063305,28.501347427832,2.44541474277331,0.913120654002904
626,product line 333,2016-06-18 08:21:39,44.2985219832441,0.799568041147253,0.818561990337675,275,0.860104922950935,0.804789838862934,0.0114899584105762,0.0145533753813567,0.00534550655960251,45.0854731561789,26.8943422804676,2.94670092542855,0.896296729809593
627,product line 405,2016-06-02 23:41:43,62.0540339256173,0.768700507305835,0.85722814870211,252,0.79904678118091,0.861038937347661,0.00872019129166549,0.00968306825476609,0.0026954525663186,30.0905341764635,41.9608817133177,3.68795847904287,0.86455984977948
628,product line 581,2016-07-17 07:47:29,41.5082926377866,0.739210744435785,0.834008600860934,217,0.831837899991115,0.755459003866231,0.0100884005928888,0.00665978065252557,0.0048727945085276,27.335477447332,29.1190030416304,3.20064238649813,0.830527995732824
629,product line 572,2016-08-03 14:35:13,50.5369913823352,0.788482976201344,0.843662903594883,192,0.738548887995078,0.786303257228973,0.00871190085490263,0.0133377953156166,0.00341498634411778,33.2573110322114,28.5662959881848,3.60987039146341,0.818818633749763
630,product line 465,2016-05-10 15:33:43,47.3940330915015,0.78286663430828,0.844445916730634,213,0.7899009501424,0.785554672697827,0.00873561326261423,0.0101962316687725,0.00395629307938139,40.8439450181996,33.304537138887,2.83974293202722,0.845682904116129
631,product line 371,2016-06-12 02:33:57,37.2808800523739,0.839584524949244,0.824900442637045,234,0.790292006835615,0.808684172361339,0.0134637051574802,0.0112623597602889,0.00565487967253866,28.934334486353,29.3223517035819,4.18457717240642,0.891105648802382
632,product line 398,2016-04-11 22:51:58,45.4520074446086,0.826615161963917,0.848758204385327,252,0.763456883005133,0.858469600228136,0.0100834111708847,0.010867191006178,0.00476391031883134,34.9833816065542,33.5930735374858,3.3413215681328,0.904942629141061
633,product line 508,2016-06-07 21:51:18,39.3927087341664,0.8127464939925,0.869764836426308,236,0.745217819647646,0.770269593429491,0.0101663374542635,0.00821955324474174,0.00420867610272525,29.8407100978677,31.9648485767463,3.38805123785504,0.830456145403514
634,product line 526,2016-05-23 13:57:31,54.0315178937237,0.797325363448963,0.870633453108358,239,0.833183926035731,0.814506227642142,0.00859142965368162,0.0106879011116272,0.00583639991077366,30.9915206791493,30.3628409736869,2.59052180295503,0.908535165010435
635,product line 306,2016-06-02 00:00:13,39.9675960455366,0.811259484872106,0.877114234777619,230,0.86675870083529,0.775900637285135,0.00923634444956439,0.01169042751808,0.00541945041223941,28.2774377186779,27.6139208882928,2.96675151392485,0.90173773454814
636,product line 686,2016-04-28 21:27:27,53.9609810361965,0.780419952185304,0.843525791166038,287,0.728502657459693,0.871411872641715,0.0104000211818254,0.00509149660145968,0.00484596649642659,30.6532005004405,37.7555458460441,3.18843311629842,0.87384493596977
